20:14:35,672 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.1645119586296057	[PATTERN, NR_OF_TYPES, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
20:15:09,441 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.1645119586296057	[PREDICATES, PATTERN, NR_OF_TYPES, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
20:15:43,590 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.10568842921784097	[NR_OF_TERMS, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
20:16:25,542 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.09728506787330315	[PREDICATES, NR_OF_TERMS, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
20:17:01,513 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.10568842921784097	[PATTERN, NR_OF_TERMS, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
20:17:35,326 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.09728506787330315	[PREDICATES, PATTERN, NR_OF_TERMS, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
20:18:08,880 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.10568842921784097	[NR_OF_TYPES, NR_OF_TERMS, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
20:18:45,211 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.09728506787330315	[PREDICATES, NR_OF_TYPES, NR_OF_TERMS, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
20:19:26,255 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.10568842921784097	[PATTERN, NR_OF_TYPES, NR_OF_TERMS, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
20:19:59,924 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.09728506787330315	[PREDICATES, PATTERN, NR_OF_TYPES, NR_OF_TERMS, NR_OF_CONSTRAINTS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
