18:03:06,000 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	2	F=0.14705882352941177	[NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:03:45,557 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	4	F=0.15610859728506787	[NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:04:25,475 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	8	F=0.23453996983408748	[NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:05:12,914 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	16	F=0.32977806507218277	[NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:05:53,316 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	32	F=0.4392156862745098	[NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:06:25,903 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	64	F=0.584173669467787	[NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:06:59,727 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.08823529411764706	[NR_OF_CONSTRAINTS, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:07:32,847 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	2	F=0.14705882352941177	[NR_OF_CONSTRAINTS, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:08:05,359 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	4	F=0.15610859728506787	[NR_OF_CONSTRAINTS, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:08:41,019 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	8	F=0.23453996983408748	[NR_OF_CONSTRAINTS, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:09:16,507 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	16	F=0.32977806507218277	[NR_OF_CONSTRAINTS, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:09:50,489 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	32	F=0.4392156862745098	[NR_OF_CONSTRAINTS, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:10:27,971 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	64	F=0.584173669467787	[NR_OF_CONSTRAINTS, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:11:03,218 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.058823529411764705	[PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:11:37,855 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	2	F=0.14705882352941177	[PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:12:10,089 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	4	F=0.15610859728506787	[PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:12:42,267 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	8	F=0.23453996983408748	[PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:13:14,626 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	16	F=0.32977806507218277	[PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:13:46,560 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	32	F=0.4392156862745098	[PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:14:18,508 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	64	F=0.584173669467787	[PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:14:57,939 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.08823529411764706	[NR_OF_CONSTRAINTS, PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:15:30,058 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	2	F=0.14705882352941177	[NR_OF_CONSTRAINTS, PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:16:04,948 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	4	F=0.15610859728506787	[NR_OF_CONSTRAINTS, PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:16:37,303 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	8	F=0.23453996983408748	[NR_OF_CONSTRAINTS, PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:17:15,002 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	16	F=0.32977806507218277	[NR_OF_CONSTRAINTS, PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:17:47,641 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	32	F=0.4392156862745098	[NR_OF_CONSTRAINTS, PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:18:20,125 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	64	F=0.584173669467787	[NR_OF_CONSTRAINTS, PATTERN, NR_OF_TERMS]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:18:52,548 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.08823529411764706	[PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:19:28,408 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	2	F=0.14705882352941177	[PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:20:06,135 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	4	F=0.15610859728506787	[PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:20:38,546 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	8	F=0.23453996983408748	[PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
